disaster_type,people_count,children_count,elderly_count,injured_count,critical_count,time_elapsed_min,weather_severity,location_accessibility,flood_risk_score,landslide_risk_score,available_teams,nearest_team_dist_km,priority_score,priority_class
6,134,44,36,65,28,19.1,1,0,0.7891,0.6924,17,2.78,0.6558,2
6,198,32,55,72,13,35.2,0,3,0.7409,0.224,12,2.34,0.6398,2
1,24,2,8,11,1,5.4,0,0,0.9797,0.279,9,25.46,0.3353,0
0,155,56,19,94,6,65.2,0,1,0.5373,0.38,14,13.68,0.6621,2
2,44,24,15,15,1,84.8,0,3,0.6334,0.1946,17,4.59,0.5974,1
0,144,36,33,56,2,12.0,1,2,0.1883,0.1392,6,1.15,0.6983,2
7,116,38,12,58,15,41.4,0,0,0.148,0.7569,17,11.28,0.7088,2
4,73,6,2,1,0,31.9,0,2,0.0268,0.7262,0,19.52,0.4152,1
2,31,3,1,18,11,6.3,0,1,0.1713,0.4208,4,6.79,0.4495,1
0,140,18,29,62,4,9.6,0,2,0.6983,0.0759,15,15.93,0.619,2
7,48,4,6,22,3,1.0,0,2,0.5077,0.2961,11,7.51,0.3626,1
6,86,32,3,51,10,29.3,1,3,0.2639,0.5114,0,10.09,0.6569,2
5,9,1,1,6,0,1.1,1,3,0.5576,0.9795,5,13.78,0.2918,0
2,85,14,1,21,2,56.4,1,1,0.0652,0.1822,19,10.26,0.5951,1
7,190,24,36,68,25,11.2,1,2,0.4174,0.277,14,0.83,0.7477,2
5,150,4,6,46,4,1.6,2,0,0.4113,0.3799,16,0.88,0.406,1
2,24,2,9,10,0,16.7,1,0,0.8394,0.4688,1,6.21,0.3589,1
1,153,0,41,39,6,9.6,1,0,0.3091,0.8327,1,2.84,0.6796,2
5,169,61,14,33,0,44.8,0,0,0.2486,0.509,18,40.5,0.5782,1
7,146,98,7,36,2,3.0,1,1,0.852,0.2877,9,0.44,0.6107,2
5,3,0,0,1,0,30.2,0,0,0.9518,0.8007,3,4.34,0.2198,0
7,100,24,1,37,5,48.7,2,2,0.8476,0.2083,17,4.63,0.5888,1
1,139,5,4,103,69,79.5,2,0,0.7278,0.4548,0,2.25,0.7205,2
6,196,13,89,152,14,4.8,1,2,0.0087,0.6817,19,6.67,0.6522,2
2,74,8,35,22,3,9.4,0,2,0.7252,0.1512,8,2.15,0.6027,2
0,194,0,22,52,6,46.5,2,0,0.1308,0.8977,8,1.48,0.6532,2
1,150,1,95,87,1,0.2,1,3,0.3401,0.8072,0,14.26,0.6939,2
0,193,25,21,80,13,66.7,1,0,0.5878,0.431,17,9.51,0.7423,2
1,71,20,12,7,3,10.1,0,2,0.2104,0.8715,18,45.33,0.5303,1
3,124,24,2,26,17,0.8,1,1,0.8163,0.3669,13,2.65,0.7373,2
4,44,20,0,7,2,50.4,0,1,0.1191,0.2176,14,3.23,0.4239,1
4,11,0,2,2,0,35.3,0,2,0.4126,0.9509,6,1.62,0.336,0
2,5,2,0,2,0,73.7,2,1,0.8733,0.153,6,17.98,0.4329,1
6,161,20,12,73,19,19.6,0,3,0.5341,0.1863,3,0.22,0.7137,2
3,34,10,1,8,3,1.9,3,2,0.1375,0.5778,0,3.15,0.4746,1
0,169,6,24,117,13,8.1,0,0,0.2497,0.5916,14,6.06,0.6366,2
0,123,34,29,67,40,43.9,2,0,0.5458,0.0745,12,6.21,0.8423,3
3,180,0,13,33,5,16.8,3,2,0.7628,0.5364,16,6.42,0.67,2
6,48,8,0,13,2,28.5,0,3,0.1793,0.5485,3,2.12,0.378,1
6,160,22,50,94,18,31.8,1,1,0.3957,0.7278,10,17.57,0.7216,2
5,142,33,37,23,6,34.7,2,2,0.6165,0.1001,19,5.75,0.6988,2
5,81,2,26,43,4,82.4,2,2,0.4138,0.9241,13,1.46,0.6434,2
2,171,32,84,45,11,17.2,1,2,0.0947,0.6483,0,11.37,0.7899,2
0,6,0,0,2,1,69.3,2,1,0.5808,0.9321,8,6.42,0.3563,1
3,36,20,4,20,1,16.9,2,0,0.2899,0.7011,13,7.58,0.4213,1
0,135,37,11,59,37,30.2,1,0,0.4801,0.7261,12,8.44,0.7373,2
7,199,10,13,62,8,0.7,1,0,0.773,0.0389,6,16.58,0.4984,1
2,71,8,12,25,4,4.7,0,2,0.5305,0.9223,7,5.46,0.609,2
1,90,48,7,57,7,46.2,1,1,0.9669,0.7086,3,6.03,0.7133,2
5,173,42,40,127,46,13.3,2,0,0.424,0.4804,1,6.87,0.747,2
4,87,22,20,66,0,6.1,1,1,0.618,0.6359,14,6.28,0.5195,1
3,31,0,6,5,0,1.4,0,1,0.5903,0.55,16,15.15,0.3014,0
1,36,10,11,3,1,0.7,0,2,0.6795,0.5595,5,0.12,0.4029,1
7,75,2,34,20,5,21.1,2,2,0.2954,0.7107,19,1.28,0.6166,2
1,60,4,5,19,4,14.3,0,1,0.6529,0.5712,15,7.08,0.4449,1
1,157,49,5,105,59,36.9,2,1,0.7351,0.1922,8,16.37,0.8078,3
5,141,44,9,91,26,7.6,1,1,0.5742,0.1503,15,18.88,0.7132,2
1,85,22,17,44,3,13.2,2,1,0.5578,0.2032,9,6.96,0.6283,2
2,10,2,1,4,0,49.4,1,0,0.6572,0.2725,5,1.3,0.3273,0
2,196,49,37,14,1,7.4,1,1,0.1479,0.9223,2,7.84,0.6289,2
6,139,68,24,78,0,3.5,0,1,0.4356,0.7305,5,7.38,0.5378,1
1,100,33,41,62,15,65.2,2,2,0.0359,0.138,18,1.41,0.887,3
7,41,2,20,15,0,70.6,0,1,0.0153,0.9189,12,5.93,0.3946,1
5,198,4,46,113,3,13.9,0,1,0.0124,0.0641,13,16.33,0.5321,1
2,64,3,4,42,17,0.5,1,1,0.4867,0.3588,10,15.44,0.5522,1
0,59,33,5,21,5,114.7,0,1,0.7617,0.2429,7,8.75,0.6063,2
0,109,6,10,18,3,63.0,2,1,0.2687,0.6105,3,13.9,0.6484,2
4,184,32,29,61,13,5.6,2,1,0.7477,0.3937,17,9.25,0.7496,2
0,148,20,26,63,18,15.3,3,1,0.4952,0.1473,7,0.46,0.8035,3
1,156,49,30,87,36,67.6,1,0,0.8858,0.909,5,8.86,0.7648,2
7,129,19,35,37,2,9.1,0,0,0.3187,0.1123,8,10.91,0.4635,1
4,98,38,9,55,12,85.6,0,1,0.0359,0.9701,4,5.86,0.7267,2
5,33,0,19,4,0,49.3,0,2,0.8466,0.8789,10,0.38,0.3706,1
1,33,13,4,5,0,124.2,1,0,0.237,0.5107,1,0.65,0.489,1
7,115,39,2,65,5,52.9,2,1,0.0329,0.6589,18,0.13,0.6143,2
0,110,29,32,13,2,27.9,2,2,0.5172,0.2497,14,3.82,0.6913,2
4,70,32,5,40,18,2.9,2,3,0.6221,0.0845,3,16.48,0.666,2
6,9,1,2,2,0,47.8,0,0,0.5316,0.2174,12,16.89,0.1848,0
4,28,6,4,14,1,19.9,2,2,0.9474,0.1668,15,8.5,0.368,1
4,14,0,1,6,3,13.8,1,1,0.9393,0.8393,3,1.05,0.3128,0
7,152,62,11,12,0,7.4,0,0,0.1056,0.3945,0,10.14,0.514,1
3,57,0,3,6,0,2.3,2,1,0.9928,0.7621,17,16.44,0.3875,1
3,66,14,14,24,1,9.2,1,0,0.0196,0.9754,16,18.32,0.4767,1
6,197,33,7,40,8,35.9,1,1,0.8745,0.9931,11,8.24,0.6093,2
6,51,0,16,35,2,0.0,2,0,0.9308,0.9394,0,9.73,0.422,1
4,143,15,43,31,6,15.2,2,3,0.1442,0.9237,1,3.08,0.6935,2
0,62,2,18,23,1,17.4,1,1,0.6762,0.0367,12,4.2,0.4608,1
1,73,35,0,25,3,19.9,2,0,0.3472,0.9785,12,6.87,0.5902,1
5,33,8,0,6,0,69.8,1,2,0.594,0.844,3,8.61,0.3922,1
1,103,33,1,29,3,71.3,1,0,0.1874,0.862,7,13.0,0.6297,2
0,57,4,2,15,1,36.8,1,2,0.5411,0.3156,13,8.7,0.4148,1
2,129,8,64,78,16,6.7,1,1,0.0886,0.4236,13,8.55,0.7124,2
1,145,31,16,21,4,57.7,1,1,0.798,0.3308,6,1.59,0.6812,2
6,26,8,7,6,0,9.1,2,3,0.3161,0.2489,7,4.97,0.2978,0
0,46,12,1,3,0,36.0,0,0,0.7963,0.9454,10,13.99,0.3724,1
4,10,2,3,6,0,0.6,1,0,0.4739,0.5752,16,16.22,0.1902,0
4,187,31,25,109,73,18.6,3,3,0.902,0.9701,18,4.83,0.8739,3
5,180,19,10,55,6,11.4,0,2,0.3713,0.6253,8,2.8,0.6276,2
2,96,38,16,30,11,0.2,2,0,0.4251,0.716,3,17.21,0.6863,2
1,34,15,14,12,1,12.9,3,0,0.3254,0.3572,6,9.29,0.4423,1
4,134,91,52,29,3,42.2,1,0,0.2073,0.2102,11,28.5,0.6514,2
0,194,43,26,71,13,4.8,2,2,0.5714,0.6752,15,6.54,0.7734,2
2,99,16,3,28,1,18.2,0,3,0.7189,0.2653,8,11.75,0.5973,1
6,182,34,6,125,15,14.7,0,0,0.3515,0.5042,14,33.84,0.5918,1
7,37,15,6,9,0,23.2,2,3,0.6965,0.0097,9,16.08,0.4352,1
5,53,20,20,7,5,38.1,0,0,0.515,0.2658,4,16.9,0.4749,1
1,28,11,1,18,0,16.2,0,3,0.9053,0.1934,18,23.51,0.4054,1
7,128,9,8,58,14,33.0,0,1,0.6784,0.2376,18,3.94,0.6045,2
0,25,3,6,5,0,31.3,1,0,0.2348,0.5284,16,19.77,0.3416,0
4,156,0,13,97,2,31.5,0,3,0.9334,0.2807,0,3.91,0.5364,1
6,148,35,31,64,8,40.8,1,2,0.7038,0.5404,4,1.74,0.6793,2
1,142,18,6,91,5,17.3,2,1,0.8351,0.0345,18,0.56,0.6422,2
1,145,10,41,39,1,29.2,2,3,0.4822,0.2291,17,9.91,0.7528,2
1,198,45,1,100,16,4.5,2,2,0.2989,0.8157,11,0.34,0.7995,2
6,79,37,1,45,0,13.0,0,2,0.1532,0.06,13,4.74,0.4618,1
0,63,2,29,15,3,14.2,1,0,0.5793,0.5891,7,7.12,0.5469,1
3,146,101,10,94,8,27.6,0,0,0.0696,0.4771,11,23.2,0.615,2
2,39,14,11,10,0,3.9,1,1,0.7071,0.1681,0,9.35,0.4775,1
1,50,12,0,13,3,5.7,3,1,0.8162,0.8207,8,1.79,0.4628,1
1,150,0,20,22,8,24.7,2,0,0.7042,0.9303,12,0.99,0.63,2
3,90,1,11,41,6,203.3,2,1,0.6851,0.4431,11,34.29,0.6275,2
7,73,18,51,7,1,115.4,0,0,0.3577,0.8901,18,2.31,0.607,2
4,125,11,1,72,17,11.6,2,0,0.9434,0.9525,11,3.99,0.6014,2
2,32,7,1,22,7,39.0,2,1,0.5931,0.0555,9,11.69,0.5315,1
7,106,8,0,2,0,13.7,2,2,0.4316,0.0784,10,2.94,0.4281,1
6,164,21,37,25,7,18.8,0,1,0.9527,0.1715,11,3.91,0.5552,1
7,65,2,9,30,5,17.8,0,3,0.7215,0.3255,6,11.8,0.4748,1
6,12,0,3,4,1,3.9,2,0,0.7763,0.9324,2,20.26,0.2101,0
1,85,7,26,24,1,23.3,0,0,0.4958,0.3704,0,15.85,0.5652,1
0,138,1,32,33,14,8.5,1,1,0.7876,0.9818,2,2.37,0.6956,2
0,132,10,20,17,2,10.7,2,2,0.5958,0.7206,19,1.99,0.6772,2
6,129,11,51,53,12,26.7,3,3,0.932,0.6415,11,8.39,0.7705,2
7,155,3,40,30,1,32.6,0,1,0.1476,0.234,13,14.4,0.557,1
1,113,7,8,59,20,2.5,0,2,0.7336,0.4988,18,11.81,0.648,2
4,66,2,10,50,16,18.8,0,0,0.5929,0.2473,13,6.91,0.4234,1
3,33,7,4,12,3,25.3,1,2,0.0582,0.7477,10,13.39,0.467,1
2,184,8,27,85,12,20.5,2,1,0.2261,0.3337,11,13.6,0.7354,2
3,3,0,0,2,0,64.7,2,2,0.5617,0.4489,7,4.3,0.3565,1
4,184,48,45,86,2,4.5,2,0,0.7961,0.9615,17,7.12,0.5779,1
6,78,4,11,33,2,152.4,0,3,0.9355,0.0681,7,8.92,0.5308,1
0,3,0,0,0,0,55.1,1,0,0.9639,0.4618,17,2.22,0.3015,0
4,73,0,12,32,7,11.2,0,3,0.4319,0.4119,16,16.77,0.5065,1
1,129,61,10,15,0,40.8,0,2,0.7883,0.0355,6,16.58,0.6655,2
5,19,11,0,5,1,1.1,0,1,0.509,0.5649,5,12.91,0.2614,0
2,11,5,3,0,0,21.1,0,1,0.6055,0.5507,13,4.68,0.3139,0
7,13,5,1,2,0,31.4,2,2,0.6918,0.0421,2,8.01,0.2975,0
1,112,47,27,69,27,2.1,2,2,0.098,0.1483,13,0.72,0.8445,3
6,129,44,14,84,5,9.5,2,0,0.6206,0.2663,5,8.17,0.6015,2
7,113,6,29,75,7,13.2,1,2,0.2869,0.2979,8,17.96,0.6449,2
5,98,9,57,40,11,15.1,2,0,0.4754,0.0209,6,0.55,0.6202,2
0,155,11,27,52,0,40.4,1,2,0.0318,0.049,11,1.77,0.6286,2
0,129,19,17,40,2,42.0,0,1,0.9801,0.1213,6,11.7,0.5893,1
5,130,32,0,50,0,4.8,0,0,0.3091,0.0671,0,22.8,0.459,1
6,109,10,5,56,27,39.8,2,2,0.501,0.5857,11,11.69,0.6781,2
2,102,4,7,19,2,24.6,1,2,0.1674,0.7381,4,18.32,0.599,1
4,42,2,0,6,0,33.6,3,0,0.9597,0.2355,2,8.91,0.3236,0
0,29,1,1,15,3,63.6,0,3,0.2243,0.2615,1,3.24,0.4239,1
7,93,3,19,38,6,80.7,2,0,0.4792,0.1984,6,2.23,0.5629,1
2,108,7,13,23,6,24.2,2,2,0.8438,0.4306,9,3.52,0.7063,2
4,24,3,1,7,1,37.4,2,1,0.7592,0.2962,13,6.42,0.3685,1
5,107,15,64,52,3,8.5,2,2,0.0816,0.5065,1,12.28,0.6754,2
2,13,2,4,1,0,7.9,0,3,0.1026,0.1914,2,12.32,0.3617,1
7,9,0,0,0,0,8.1,1,3,0.7433,0.9269,0,1.08,0.2569,0
0,110,68,14,34,6,51.6,2,1,0.7803,0.3187,16,0.2,0.7212,2
4,173,62,7,11,1,17.8,0,0,0.1853,0.5775,12,6.23,0.539,1
4,81,23,9,32,9,20.8,0,1,0.9951,0.7197,8,18.82,0.5071,1
1,183,45,52,120,36,3.7,0,2,0.9071,0.6599,7,1.83,0.8014,3
6,39,18,14,22,8,47.7,2,1,0.1473,0.2794,7,1.53,0.5249,1
0,49,28,7,29,1,36.3,0,0,0.0801,0.4408,3,0.49,0.4595,1
0,5,0,0,3,0,38.0,0,1,0.8388,0.2771,12,10.22,0.312,0
4,7,2,0,4,0,14.4,0,2,0.5743,0.2125,2,11.67,0.266,0
2,10,0,0,4,1,5.7,3,0,0.1226,0.0789,13,0.98,0.3847,1
0,111,7,26,47,2,105.1,1,2,0.4983,0.5993,9,10.02,0.734,2
3,58,11,5,40,13,5.4,0,3,0.4799,0.0189,9,5.39,0.5921,1
4,161,43,1,45,3,16.1,0,0,0.3069,0.8558,5,6.65,0.4826,1
0,126,2,75,58,23,74.8,3,3,0.7303,0.5137,10,0.71,0.8895,3
7,135,13,20,68,4,55.1,0,2,0.7429,0.572,7,3.0,0.6274,2
2,1,0,0,0,0,20.6,2,3,0.7236,0.8695,2,7.17,0.3592,1
3,153,29,54,63,7,44.4,2,1,0.3244,0.2374,9,2.26,0.6736,2
0,180,17,2,31,0,136.1,3,2,0.3163,0.0339,15,5.85,0.6727,2
2,133,6,35,82,11,65.2,1,0,0.9793,0.7302,12,2.01,0.7806,2
2,60,21,6,23,0,17.2,1,1,0.1262,0.5522,0,1.23,0.5121,1
2,142,17,53,80,39,3.0,2,0,0.6237,0.9912,7,12.88,0.7867,2
2,149,24,19,42,1,9.3,0,2,0.6413,0.2921,1,9.41,0.682,2
5,104,15,4,49,5,8.1,0,3,0.1667,0.9358,5,8.01,0.5415,1
5,75,19,25,46,4,19.7,0,1,0.598,0.214,12,8.33,0.5565,1
6,184,17,33,19,0,0.3,0,0,0.3945,0.2619,15,10.22,0.4886,1
6,62,14,5,19,4,74.9,0,2,0.1024,0.261,4,7.45,0.506,1
7,23,4,1,7,0,15.6,0,2,0.959,0.3986,19,3.97,0.2864,0
5,32,1,0,18,1,82.6,1,0,0.2578,0.3857,9,11.35,0.3538,1
2,84,12,2,38,19,15.3,1,2,0.0836,0.316,13,5.84,0.6459,2
5,86,17,5,46,10,12.5,2,1,0.182,0.2269,10,19.88,0.6477,2
3,153,14,6,50,23,8.5,1,0,0.6129,0.6131,15,1.1,0.7116,2
5,190,6,48,84,20,3.7,0,2,0.6859,0.0531,17,15.27,0.7539,2
7,80,18,13,13,2,30.0,0,1,0.293,0.2531,5,7.01,0.4691,1
1,21,0,2,10,1,151.0,2,3,0.7095,0.0111,15,4.09,0.4991,1
4,5,0,0,2,0,18.3,1,2,0.3114,0.5427,12,6.18,0.2904,0
2,118,21,14,43,4,9.0,0,0,0.1471,0.3202,19,11.54,0.5749,1
7,77,16,1,16,1,23.4,1,0,0.691,0.4844,3,2.74,0.3825,1
6,85,3,12,38,3,15.0,0,0,0.9622,0.716,11,3.94,0.3725,1
1,153,42,26,24,4,27.6,2,0,0.5504,0.0124,8,4.71,0.7086,2
2,127,64,25,62,3,0.3,3,2,0.3027,0.1161,14,2.73,0.7536,2
5,95,9,20,14,0,2.3,2,2,0.2503,0.4129,0,5.4,0.6021,2
3,175,59,46,73,15,24.0,1,2,0.706,0.6179,15,13.62,0.804,3
5,173,3,5,41,7,28.4,2,0,0.8658,0.1992,14,3.91,0.4885,1
0,183,16,56,67,20,5.3,3,1,0.3388,0.9393,4,1.08,0.8372,3
6,169,28,19,83,14,2.2,1,1,0.7608,0.1444,1,2.3,0.6414,2
2,31,1,1,14,1,36.8,0,2,0.7849,0.6895,6,13.52,0.4002,1
4,104,42,16,74,16,2.5,0,0,0.6382,0.696,2,5.03,0.6014,2
5,162,89,15,56,6,36.9,1,1,0.2106,0.3013,18,4.36,0.6636,2
2,115,2,0,42,0,42.2,1,2,0.9212,0.3251,4,2.71,0.5443,1
3,23,1,5,12,1,28.5,0,0,0.814,0.2257,1,1.1,0.3242,0
1,124,45,1,96,8,41.9,1,1,0.3969,0.2387,7,1.56,0.7825,2
3,108,22,18,39,3,13.3,1,0,0.4329,0.9063,12,30.25,0.6471,2
5,75,9,2,9,0,45.9,0,0,0.5263,0.2025,17,4.43,0.4188,1
0,48,19,7,29,4,35.0,0,1,0.3419,0.4477,17,14.84,0.4857,1
3,113,3,1,90,5,20.2,1,1,0.2052,0.779,16,24.64,0.4635,1
6,125,14,6,22,8,18.8,3,3,0.7336,0.8609,14,6.01,0.5812,1
0,33,16,16,12,0,28.7,1,3,0.788,0.6462,17,14.0,0.5649,1
4,85,29,16,9,1,41.4,1,2,0.0951,0.4929,6,8.65,0.5734,1
6,141,50,1,21,0,51.0,0,1,0.6059,0.2179,8,12.3,0.5247,1
4,183,30,28,103,20,25.6,2,1,0.8728,0.8168,13,8.11,0.7688,2
2,109,28,33,33,3,12.7,0,2,0.5029,0.1159,11,9.06,0.6423,2
6,6,0,0,3,0,26.7,0,0,0.068,0.6318,8,13.67,0.2336,0
6,65,20,15,34,12,37.6,0,1,0.4629,0.4421,8,15.43,0.5464,1
4,24,4,1,4,0,30.6,2,2,0.3702,0.2637,8,24.11,0.3749,1
6,156,13,21,22,3,42.0,0,1,0.0427,0.2018,18,1.75,0.5676,1
7,144,3,14,55,13,12.6,0,0,0.6124,0.6733,18,5.34,0.4744,1
0,116,58,40,68,20,7.1,1,0,0.2775,0.0206,7,1.2,0.7493,2
6,129,18,21,77,12,79.3,1,3,0.8484,0.8806,18,15.42,0.7098,2
7,150,23,53,47,4,3.3,0,1,0.2745,0.8844,13,28.85,0.5618,1
6,180,128,17,132,46,20.1,3,2,0.8656,0.5105,5,13.83,0.7902,2
4,121,40,4,31,13,16.8,1,1,0.0941,0.4982,1,34.62,0.6705,2
1,79,22,19,34,2,8.5,0,3,0.2946,0.7927,19,27.5,0.6099,2
0,137,8,20,36,3,67.7,0,0,0.3856,0.6395,10,1.96,0.6517,2
5,94,3,3,33,4,26.1,0,1,0.6292,0.2532,10,4.13,0.4359,1
3,89,29,33,39,3,14.3,2,0,0.1427,0.8573,7,27.92,0.614,2
6,7,0,0,1,0,7.4,3,1,0.1937,0.526,16,1.44,0.2953,0
6,74,11,19,21,5,1.3,0,2,0.4189,0.9275,0,2.73,0.5257,1
1,174,14,7,80,3,4.3,2,1,0.743,0.9161,2,38.87,0.5615,1
2,134,38,35,22,2,4.0,1,3,0.7069,0.6432,11,1.22,0.7116,2
3,115,4,31,47,0,12.1,1,1,0.97,0.051,2,5.24,0.5796,1
2,183,3,16,79,29,0.4,0,2,0.6371,0.0085,17,13.83,0.7096,2
5,67,1,1,30,1,20.1,2,1,0.1858,0.9071,2,21.4,0.3864,1
1,148,11,69,26,7,58.1,2,2,0.9584,0.2379,14,11.38,0.7944,2
5,188,86,5,77,28,13.9,1,0,0.1127,0.0014,4,0.5,0.7345,2
1,23,8,6,3,0,56.2,0,2,0.2305,0.9958,14,5.82,0.4104,1
3,199,110,48,155,7,14.0,0,3,0.1303,0.3762,5,30.56,0.6629,2
2,114,4,11,43,16,24.8,0,1,0.5757,0.6378,11,38.64,0.6525,2
4,99,38,17,28,0,14.0,0,0,0.8789,0.4705,17,7.14,0.5175,1
1,123,29,10,40,1,195.5,0,0,0.7279,0.9461,17,5.74,0.706,2
3,123,17,38,47,13,17.2,0,0,0.2408,0.2683,12,12.87,0.7371,2
2,72,8,4,37,3,18.0,0,2,0.0656,0.7891,15,4.1,0.532,1
4,149,32,11,5,0,4.7,0,3,0.7183,0.8337,2,0.56,0.5789,1
2,54,0,15,24,0,15.9,0,0,0.141,0.1505,1,1.98,0.4175,1
6,133,3,71,104,12,37.0,0,1,0.0893,0.45,19,0.26,0.6737,2
4,73,15,11,56,5,11.5,3,1,0.3889,0.5025,7,0.79,0.5872,1
1,172,38,0,61,4,2.4,1,1,0.4099,0.3669,15,6.94,0.57,1
1,147,30,12,56,0,29.1,2,3,0.2936,0.2751,5,9.33,0.6683,2
1,119,7,14,95,15,13.2,1,1,0.358,0.5926,12,5.37,0.6938,2
2,108,21,20,40,1,6.0,0,0,0.4878,0.8364,14,14.89,0.6021,2
1,53,10,4,38,9,52.9,0,2,0.2034,0.0485,19,9.85,0.5337,1
7,12,0,1,0,0,39.2,0,2,0.7712,0.3894,4,2.68,0.2342,0
1,163,105,17,91,20,22.9,0,1,0.2031,0.9263,14,6.1,0.7949,2
5,9,1,0,5,0,13.5,2,0,0.2017,0.0917,1,2.61,0.2638,0
5,35,0,3,3,0,12.9,1,1,0.0591,0.5755,4,1.75,0.3227,0
3,185,53,22,57,25,1.9,0,2,0.6803,0.0351,12,18.13,0.7053,2
3,145,4,38,44,17,18.6,0,1,0.0958,0.458,5,7.67,0.7012,2
3,44,5,15,25,4,79.0,0,2,0.43,0.1177,12,12.86,0.5201,1
5,113,20,11,31,18,17.6,0,3,0.1661,0.2019,7,18.44,0.6828,2
6,15,6,6,4,0,14.9,0,1,0.1915,0.0911,5,20.89,0.2782,0
3,55,21,15,9,1,5.8,1,3,0.9474,0.9467,18,4.33,0.5622,1
1,156,21,50,60,19,15.3,2,2,0.0476,0.3004,3,16.94,0.8827,3
5,52,21,3,9,0,22.0,1,1,0.2299,0.0456,18,10.0,0.4413,1
7,22,2,1,7,0,3.3,1,2,0.7411,0.0472,5,13.75,0.2964,0
6,109,35,5,21,6,39.4,1,1,0.8304,0.671,15,2.54,0.6198,2
3,114,6,2,24,5,52.4,0,0,0.2779,0.8316,4,1.82,0.4924,1
4,86,29,10,70,32,64.8,0,0,0.5548,0.6214,3,30.9,0.6717,2
2,176,95,17,97,2,79.5,0,0,0.6016,0.1771,17,2.76,0.6622,2
5,137,65,52,47,1,54.5,0,2,0.7332,0.9494,10,11.22,0.5927,1
0,40,9,2,26,8,14.2,1,1,0.5267,0.1211,10,17.92,0.45,1
6,119,15,17,19,8,11.7,0,1,0.1259,0.986,13,5.03,0.5511,1
7,174,26,7,109,8,8.1,0,0,0.6428,0.4238,12,2.57,0.5062,1
7,156,60,25,32,21,61.1,0,0,0.1765,0.6474,4,5.8,0.7013,2
7,136,39,31,66,13,10.3,1,0,0.0757,0.0618,9,9.12,0.6505,2
3,194,73,33,89,2,53.2,3,0,0.4155,0.828,18,19.88,0.6713,2
1,129,44,9,33,5,22.2,3,1,0.7256,0.4613,14,6.12,0.7139,2
4,124,37,32,43,1,0.1,0,3,0.8971,0.7265,4,24.54,0.6003,2
5,62,1,16,18,1,5.8,2,2,0.4639,0.0922,18,11.31,0.4913,1
5,126,32,41,33,4,5.8,1,3,0.0583,0.6511,10,4.02,0.6755,2
3,6,3,0,2,0,28.8,2,0,0.5239,0.5303,11,7.03,0.3175,0
6,101,36,13,30,0,44.9,1,0,0.02,0.2934,3,0.25,0.5759,1
5,33,0,4,17,4,16.0,0,3,0.5088,0.8159,5,7.63,0.3865,1
5,168,30,85,78,0,39.4,0,2,0.4029,0.3433,0,4.06,0.6116,2
6,79,3,4,10,3,63.4,3,0,0.8902,0.9506,19,28.42,0.3946,1
0,118,57,2,101,26,20.5,1,1,0.3626,0.2327,10,8.49,0.7504,2
6,151,74,76,18,3,12.3,1,1,0.7942,0.4932,18,19.99,0.6097,2
6,133,6,17,35,7,6.3,1,3,0.0502,0.0484,2,2.27,0.576,1
3,104,2,10,47,17,63.0,1,0,0.4867,0.6912,2,0.72,0.6986,2
1,100,16,9,47,1,82.3,0,0,0.2152,0.003,2,5.4,0.6284,2
7,9,0,0,3,0,42.3,2,0,0.0452,0.3554,17,8.07,0.2404,0
3,149,10,28,47,0,26.5,2,3,0.0027,0.6027,5,22.18,0.6579,2
1,78,4,28,16,3,36.9,0,0,0.2585,0.197,10,2.51,0.5883,1
2,56,1,14,24,7,3.5,1,3,0.5003,0.4911,19,7.04,0.6008,2
5,13,0,2,8,0,5.5,1,0,0.4916,0.2159,3,7.49,0.2205,0
7,191,42,55,45,4,7.0,0,2,0.159,0.1852,13,1.86,0.5912,1
1,184,2,92,10,1,30.2,2,3,0.4359,0.3467,7,0.54,0.6858,2
3,148,12,55,67,10,9.3,3,3,0.9695,0.5053,18,5.96,0.8115,3
6,193,55,36,101,7,8.4,2,0,0.3823,0.5842,13,13.62,0.5817,1
3,182,3,41,68,5,24.2,0,3,0.0922,0.7802,13,36.45,0.6803,2
0,129,24,58,37,2,14.3,1,1,0.5413,0.6372,3,1.38,0.6218,2
1,85,8,2,38,9,8.6,0,0,0.3709,0.9373,7,6.05,0.4946,1
4,169,38,65,88,14,43.8,0,1,0.7651,0.9364,19,5.34,0.6774,2
3,36,6,2,20,2,8.3,1,0,0.7155,0.0915,15,10.48,0.3036,0
0,138,6,39,29,7,152.0,3,0,0.1886,0.205,1,35.43,0.7966,2
6,100,31,15,39,3,19.9,0,3,0.3386,0.1807,3,7.85,0.5824,1
1,166,42,2,18,2,67.2,0,2,0.501,0.6753,19,3.05,0.6955,2
5,83,32,9,44,6,30.3,0,3,0.5261,0.8161,3,11.31,0.6348,2
4,55,42,2,9,0,42.3,0,2,0.818,0.4937,3,5.16,0.5189,1
3,93,22,17,14,4,8.6,0,3,0.0105,0.0783,17,3.55,0.6443,2
2,141,6,4,54,23,16.9,0,0,0.1035,0.991,10,15.54,0.6139,2
1,123,55,8,22,3,86.5,0,1,0.6832,0.2848,5,2.95,0.6805,2
4,43,25,2,12,1,11.8,1,3,0.7794,0.3142,15,11.11,0.4779,1
2,144,57,63,90,35,14.8,1,3,0.9571,0.9695,12,7.03,0.8975,3
6,84,48,30,50,15,45.2,2,3,0.9546,0.7831,2,8.15,0.7363,2
